Date,HSCI,consumer_goods_manufacturing,consumer_service,energy,finance,industry,information_technology,integrated_industry,raw_material,real_estate,telecommunications,utilities
2014/9/17,3331.95,5029.32,4317.47,12449.36,3490.65,1217.29,5655.71,2943.16,5777.57,2979.19,2034.63,7569.75
2014/9/18,3308.82,5006.54,4336.12,12283.77,3468.7,1218.24,5616.21,2905.11,5719.56,2949.26,2014.82,7514.94
2014/9/19,3326.24,5012.04,4424.32,12218.99,3495.65,1221.16,5709.99,2909.6,5729.33,2940.26,2039.65,7483.67
2014/9/22,3280.11,4973.16,4394.27,12036.82,3446.11,1209.6,5556.12,2898.63,5650.91,2892.12,2003.46,7420.65
2014/9/23,3265.32,4955.75,4310,11977.5,3435.16,1203.63,5481.17,2897.59,5653.92,2889.28,2012.07,7360.36
2014/9/24,3281.67,4991.35,4281.31,12181.63,3451.36,1215.66,5478.38,2905.24,5675.31,2896.15,2020.89,7432.31
2014/9/25,3264.61,5005.27,4201.65,12096.64,3424.8,1218.37,5465.13,2894.22,5671.66,2891.01,1999.18,7427.21
2014/9/26,3251.04,4969.35,4276.71,11971.82,3418.7,1208.83,5410.16,2884.43,5650.29,2870.65,1977.85,7415.18
2014/9/29,3192.3,4863.73,4184.5,11756.68,3357.22,1194.91,5354.83,2815.16,5568.37,2794.26,1966.21,7274.51
2014/9/30,3156.06,4853.67,4115.37,11606.2,3318.68,1181.59,5338.91,2779.76,5471.37,2757.39,1911.2,7220.57
2014/10/3,3171.48,4850.75,4117.04,11541.23,3331.87,1183.84,5350.69,2804.74,5454.9,2798.81,1962.84,7208.9
2014/10/6,3208.6,4897.7,4271.93,11631.33,3353.91,1204.64,5496.42,2866.48,5569.74,2840.58,1943.95,7298.71
2014/10/7,3224.74,4930.81,4293.03,11724.6,3366.08,1214.07,5506.64,2875.37,5602.21,2844.36,1961.12,7395.01
